4.981744346955118807e+00
4.497335304543346624e+00
5.107956087338794582e+00
4.500533973965663570e+00
2.072095226584954375e+01
6.999996912442266073e+00
1.495786063204963989e+00
2.099851267096726914e+01
6.999995708622615886e+00
4.647400088975111920e+00
