2.304496560556760443e+00
4.248550667690746211e-06
2.304622791025997763e+00
3.370506182590368688e-05
1.011386962717994997e+01
-9.458145874617620782e-03
-3.699478479917194060e-04
9.910015311110651481e+00
1.754384528108090049e-02
3.143399888266378728e+00
