7.792634339583137670e-01
6.223380716518071010e-01
7.935443864181633833e-01
6.385160803562135445e-01
6.120127049729137347e+00
2.189145408869452858e+00
4.892852637909890223e-01
6.086634753364991823e+00
2.215465853181330491e+00
4.946657917079756439e-01
